timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736372037255,1424,delete_character,200,OK,Thread Group 1-730,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/73,1424,0,0
1736372037255,1424,delete_character,200,OK,Thread Group 1-731,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/80,1424,0,0
1736372037255,1424,delete_character,200,OK,Thread Group 1-732,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/71,1424,0,0
1736372037255,1424,delete_character,200,OK,Thread Group 1-729,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/63,1424,0,0
1736372037255,1424,delete_character,200,OK,Thread Group 1-733,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/10,1424,0,0
1736372037255,1424,delete_character,200,OK,Thread Group 1-735,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/78,1424,0,0
1736372037255,1424,delete_character,200,OK,Thread Group 1-734,text,true,,249,184,1000,1000,http://10.0.107.201:3001/character/9,1424,0,0
1736372037259,1420,delete_character,200,OK,Thread Group 1-738,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/19,1420,0,0
1736372037260,1419,delete_character,200,OK,Thread Group 1-739,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/14,1419,0,0
1736372037261,1418,get_character/id,200,OK,Thread Group 1-112,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/40,1418,0,0
1736372037261,1418,get_character/id,200,OK,Thread Group 1-128,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/99,1418,0,0
1736372037262,1417,get_character/id,200,OK,Thread Group 1-97,text,true,,265,164,1000,1000,http://10.0.107.201:3001/character/100,1417,0,0
1736372037261,1418,get_character/id,200,OK,Thread Group 1-100,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/19,1418,0,0
1736372037263,1416,get_character/id,200,OK,Thread Group 1-76,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/49,1416,0,0
1736372037262,1418,get_character/id,200,OK,Thread Group 1-81,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/24,1418,0,0
1736372037263,1417,delete_character,200,OK,Thread Group 1-740,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/98,1417,0,0
1736372037263,1417,delete_character,200,OK,Thread Group 1-737,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/37,1417,0,0
1736372037263,1417,delete_character,200,OK,Thread Group 1-743,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/17,1417,0,0
1736372037263,1417,delete_character,200,OK,Thread Group 1-748,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/51,1417,0,0
1736372037263,1417,delete_character,200,OK,Thread Group 1-742,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/65,1417,0,0
1736372037263,1417,delete_character,200,OK,Thread Group 1-747,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/48,1417,0,0
1736372037263,1417,delete_character,200,OK,Thread Group 1-746,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/69,1417,0,0
1736372037263,1417,delete_character,200,OK,Thread Group 1-745,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/35,1417,0,0
1736372037263,1417,delete_character,200,OK,Thread Group 1-744,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/46,1417,0,0
1736372037264,1416,delete_character,200,OK,Thread Group 1-749,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/68,1416,0,0
